Sample;Timestamp;Drift;Drift Error;Offset;Offset Error
2677;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2678;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2679;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2680;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2681;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2682;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2683;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2684;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2685;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2686;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2687;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2688;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2689;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2690;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2691;1.55629e+15;0.999998;4.98406e-06;-898.882;676.594
2692;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2693;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2694;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2695;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2696;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2697;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2698;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2699;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2700;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2701;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2702;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2703;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2704;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2705;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2706;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2707;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2708;1.55629e+15;0.999998;4.95912e-06;-899.156;676.319
2709;1.55629e+15;0.999998;4.95464e-06;-899.206;676.27
2710;1.55629e+15;0.999998;4.95464e-06;-899.206;676.27
2711;1.55629e+15;0.999998;4.95464e-06;-899.206;676.27
2712;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2713;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2714;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2715;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2716;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2717;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2718;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2719;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2720;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2721;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2722;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2723;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2724;1.55629e+15;0.999998;4.94508e-06;-899.311;676.164
2725;1.55629e+15;0.999998;4.90004e-06;-899.807;675.669
2726;1.55629e+15;0.999998;4.90004e-06;-899.807;675.669
2727;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2728;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2729;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2730;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2731;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2732;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2733;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2734;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2735;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2736;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2737;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2738;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2739;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2740;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2741;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2742;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2743;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2744;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2745;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2746;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2747;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2748;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2749;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2750;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2751;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2752;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2753;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2754;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2755;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2756;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2757;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2758;1.55629e+15;0.999998;4.89052e-06;-899.912;675.564
2759;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2760;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2761;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2762;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2763;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2764;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2765;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2766;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2767;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2768;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2769;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2770;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2771;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2772;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2773;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2774;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2775;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2776;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2777;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2778;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2779;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2780;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2781;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2782;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2783;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2784;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2785;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2786;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2787;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2788;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2789;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2790;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2791;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2792;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2793;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2794;1.55629e+15;0.999998;4.8349e-06;-900.524;674.951
2795;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2796;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2797;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2798;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2799;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2800;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2801;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2802;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2803;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2804;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2805;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2806;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2807;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2808;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2809;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2810;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2811;1.55629e+15;0.999998;4.83192e-06;-900.557;674.918
2812;1.55629e+15;0.999998;4.81169e-06;-900.78;674.696
2813;1.55629e+15;0.999998;4.81169e-06;-900.78;674.696
2814;1.55629e+15;0.999998;4.81169e-06;-900.78;674.696
2815;1.55629e+15;0.999998;4.81169e-06;-900.78;674.696
2816;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2817;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2818;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2819;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2820;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2821;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2822;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2823;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2824;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2825;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2826;1.55629e+15;0.999998;4.80053e-06;-900.903;674.573
2827;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2828;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2829;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2830;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2831;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2832;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2833;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2834;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2835;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2836;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2837;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2838;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2839;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2840;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2841;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2842;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2843;1.55629e+15;0.999998;4.80006e-06;-900.908;674.568
2844;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2845;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2846;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2847;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2848;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2849;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2850;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2851;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2852;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2853;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2854;1.55629e+15;0.999998;4.75774e-06;-901.374;674.101
2855;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2856;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2857;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2858;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2859;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2860;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2861;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2862;1.55629e+15;0.999998;4.74087e-06;-901.56;673.916
2863;1.55629e+15;0.999998;4.67916e-06;-901.134;673.489
2864;1.55629e+15;0.999998;4.67916e-06;-901.134;673.489
2865;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2866;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2867;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2868;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2869;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2870;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2871;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2872;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2873;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2874;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2875;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2876;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2877;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2878;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2879;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2880;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2881;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2882;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2883;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2884;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2885;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2886;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2887;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2888;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2889;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2890;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2891;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2892;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2893;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2894;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2895;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2896;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2897;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2898;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2899;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2900;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2901;1.55629e+15;0.999998;4.66467e-06;-901.293;673.33
2902;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2903;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2904;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2905;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2906;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2907;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2908;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2909;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2910;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2911;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2912;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2913;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2914;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2915;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2916;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2917;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2918;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2919;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2920;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2921;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2922;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2923;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2924;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2925;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2926;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2927;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2928;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2929;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2930;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2931;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2932;1.55629e+15;0.999998;4.59757e-06;-901.282;672.763
2933;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2934;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2935;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2936;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2937;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2938;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2939;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2940;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2941;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2942;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2943;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2944;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2945;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2946;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2947;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2948;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2949;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2950;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2951;1.55629e+15;0.999998;4.5964e-06;-901.295;672.75
2952;1.55629e+15;0.999998;4.56903e-06;-901.597;672.448
2953;1.55629e+15;0.999998;4.56903e-06;-901.597;672.448
2954;1.55629e+15;0.999998;4.56903e-06;-901.597;672.448
2955;1.55629e+15;0.999998;4.56903e-06;-901.597;672.448
2956;1.55629e+15;0.999998;4.56903e-06;-901.597;672.448
2957;1.55629e+15;0.999998;4.55938e-06;-901.53;672.382
2958;1.55629e+15;0.999998;4.55938e-06;-901.53;672.382
2959;1.55629e+15;0.999998;4.55938e-06;-901.53;672.382
2960;1.55629e+15;0.999998;4.55938e-06;-901.53;672.382
2961;1.55629e+15;0.999998;4.55938e-06;-901.53;672.382
2962;1.55629e+15;0.999998;4.55938e-06;-901.53;672.382
2963;1.55629e+15;0.999998;4.55938e-06;-901.53;672.382
2964;1.55629e+15;0.999998;4.55873e-06;-901.537;672.374
2965;1.55629e+15;0.999998;4.55308e-06;-901.599;672.312
2966;1.55629e+15;0.999998;4.55308e-06;-901.599;672.312
2967;1.55629e+15;0.999998;4.55308e-06;-901.599;672.312
2968;1.55629e+15;0.999998;4.55308e-06;-901.599;672.312
2969;1.55629e+15;0.999998;4.55308e-06;-901.599;672.312
2970;1.55629e+15;0.999998;4.55308e-06;-901.599;672.312
2971;1.55629e+15;0.999998;4.55308e-06;-901.599;672.312
2972;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2973;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2974;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2975;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2976;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2977;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2978;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2979;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2980;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2981;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2982;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2983;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2984;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2985;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2986;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2987;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2988;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2989;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2990;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2991;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2992;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2993;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2994;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2995;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2996;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2997;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2998;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
2999;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
3000;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
3001;1.55629e+15;0.999998;4.51477e-06;-902.021;671.89
3002;1.55629e+15;0.999998;4.50654e-06;-902.112;671.8
3003;1.55629e+15;0.999998;4.50654e-06;-902.112;671.8
3004;1.55629e+15;0.999998;4.50654e-06;-902.112;671.8
3005;1.55629e+15;0.999998;4.50654e-06;-902.112;671.8
3006;1.55629e+15;0.999998;4.50654e-06;-902.112;671.8
3007;1.55629e+15;0.999998;4.48375e-06;-902.363;671.549
3008;1.55629e+15;0.999998;4.48375e-06;-902.363;671.549
3009;1.55629e+15;0.999998;4.48375e-06;-902.363;671.549
3010;1.55629e+15;0.999998;4.48375e-06;-902.363;671.549
3011;1.55629e+15;0.999998;4.48375e-06;-902.363;671.549
3012;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3013;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3014;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3015;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3016;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3017;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3018;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3019;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3020;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3021;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3022;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3023;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3024;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3025;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3026;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3027;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3028;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3029;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3030;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3031;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3032;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3033;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3034;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3035;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3036;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3037;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3038;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3039;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3040;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3041;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3042;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3043;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3044;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3045;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3046;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3047;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3048;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3049;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3050;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3051;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3052;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3053;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3054;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3055;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3056;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3057;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3058;1.55629e+15;0.999999;4.4133e-06;-903.139;670.773
3059;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3060;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3061;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3062;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3063;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3064;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3065;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3066;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3067;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3068;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3069;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3070;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3071;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3072;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3073;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3074;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3075;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3076;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3077;1.55629e+15;0.999998;4.35331e-06;-902.724;670.358
3078;1.55629e+15;0.999998;4.33304e-06;-902.584;670.218
